word	mesh	match	name	chebi
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
LAC	NA	LAC	NA	chebi:90184
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
TCA	NA	TCA	trichloroacetic acid	chebi:30956
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
LAC	NA	LAC	NA	chebi:90184
