word	mesh	match	name	chebi
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
C2	mesh:C023714	NA	NA	NA
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
3-hydroxy-3-methyl-glumry CoA	mesh:C031739	NA	NA	NA
Dimethyl-allyl pyrophosphate	mesh:D011756	NA	NA	NA
Geranyl pyrophosphate	mesh:C015234	NA	NA	NA
Dimethykcholesta-8,24-dien-3ss-ol	mesh:C069871	NA	NA	NA
Carboxymethylcholesta-8,24-dien-3-ol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Mevalonate	mesh:D008798	NA	NA	NA
isopentenyl pyrophosphate	mesh:C004809	NA	NA	NA
C2	mesh:C023714	NA	NA	NA
Demethyllanosterol	NA	NA	NA	NA
pyrophosphate	mesh:D011756	NA	NA	NA
Famesyl pyrophosphate	mesh:D011756	NA	NA	NA
Mevalonate-5-phosphate	mesh:C045038	NA	NA	NA
Monomethylcholesta	NA	NA	NA	NA
dien-3-ol	mesh:C022093	NA	NA	NA
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Mevalonate-5-pyrophosphate	mesh:C046285	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
Zymosterol	mesh:C015582	NA	NA	NA
Cholesta-7,24-dien-3-ol	mesh:C007040	5alpha-cholesta-7,24-dien-3beta-ol	cholesta-7,24-dien-3-ol	chebi:16290
Squalene-2,3-epoxide	mesh:C002821	NA	NA	NA
Desmosterol	mesh:D003897	Desmosterol	desmosterol	chebi:17737
5-ol	mesh:C016504	NA	NA	NA
Dehydrocholesterol	mesh:D003684	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
C2	mesh:C023714	NA	NA	NA
