word	mesh	match	name	chebi
SOK	NA	SOK	2-chloro-4,5-dimethylphenyl methylcarbamate	chebi:82090
Glutamine	NA	GLUTAMINE	L-glutamine	chebi:18050
Glutamate	NA	Glutamate	(2S)-2-aminopentanedioic acid	chebi:16015
Aspartate	NA	aspartate	NA	chebi:72314
Lactate	NA	lactate	lactate	chebi:24996
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Succinate	NA	succinate	succinate	chebi:30031
Citrate	NA	citrate	NA	chebi:133748
Ceramides	NA	ceramides	a ceramide	chebi:17761
Phosphatidylethanolamine	NA	PHOSPHATIDYLETHANOLAMINE	(7S)-4-hydroxy-7-(octadecanoyloxy)-10-oxo-3,5,9-trioxa-4-phosphaheptacosan-1-aminium 4-oxide	chebi:44887
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
Nucleotides	NA	nucleotides	NA	chebi:36976
Citrate	NA	citrate	NA	chebi:133748
OAA	NA	OAA	NA	chebi:132560
