word	mesh	match	name	chebi
14-hydroxycodeinone	mesh:C008000	NA	NA	NA
Dihydrocodeine	mesh:C014481	dihydrocodeine	dihydrocodeine	chebi:135276
Morphinone	mesh:C036083	NA	NA	NA
Codeinone	mesh:C046414	NA	NA	NA
14-hydroxycodeine	mesh:C047529	NA	NA	NA
Neopine	mesh:C516599	Neopine	neopine	chebi:7509
Dihydromorphine	mesh:D004090	Dihydromorphine	Dihydromorphine	chebi:4575
Hydromorphone	mesh:D004091	Hydromorphone	hydromorphone	chebi:5790
Hydrocodone	mesh:D006853	Hydrocodone	hydrocodone	chebi:5779
Morphine	mesh:D009020	Morphine	morphine	chebi:17303
Oxycodone	mesh:D010098	Oxycodone	oxycodone	chebi:7852
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Thebaine	mesh:D013797	Thebaine	thebaine	chebi:9519
