word	mesh	match	name	chebi
Lecithin	NA	lecithin	a 1,2-diacyl-sn-glycero-3-phosphocholine	chebi:57643
9-OxOODE	NA	9-oxoODE	(10E,12Z)-9-oxooctadeca-10,12-dienoic acid	chebi:72842
9(S)-HODE	NA	9(S)-HODE	(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid	chebi:34496
Arachidonate	NA	Arachidonate	(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoic acid	chebi:15843
9,12,13-TriHOME	NA	9,12,13-TriHOME	(9S,10E,12S,13S)-9,12,13-trihydroxyoctadec-10-enoic acid	chebi:34506
9,10,13-TriHOME	NA	9,10,13-TriHOME	(11E)-9,10,13-trihydroxyoctadec-11-enoic acid	chebi:34499
Octadecadienoate	NA	octadecadienoate	octadecadienoate	chebi:25626
9,12,13-TriHOME	NA	9,12,13-TriHOME	(9S,10E,12S,13S)-9,12,13-trihydroxyoctadec-10-enoic acid	chebi:34506
octadecanoate	NA	octadecanoate	octadecanoate	chebi:25629
DHOME	NA	DHOME	NA	chebi:72662
EpOME	NA	EpOME	NA	chebi:72659
13-OxOODE	NA	13-OxoODE	NA	chebi:136531
