organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	CD40	CD40	CD40	958	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	NLRP3	NLRP3	NLRP3	114548	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	NFKB1	NFKB1	NFKB1	4790	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	NFKB1	NFKB1	NFKB2	4791	famplex_relations	20	3	22
9606	Homo sapiens	Primates	TICAM2	TICAM2	TICAM2	353376	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	TICAM2	TICAM2	TMED7-TICAM2	100302736	ncbigene_synonym	20	3	22
9606	Homo sapiens	Primates	TLR9	TLR9	TLR9	54106	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	MYD88	MYD88	MYD88	4615	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	TRAF6	TRAF6	TRAF6	7189	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	IRF3	IRF3	IRF3	3661	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	CD8A	CD8A	CD8A	925	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	TLR3	TLR3	TLR3	7098	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	CXCL10	CXCL10	CXCL10	3627	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	CD4	CD4	CD4	920	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	CD86	CD86	CD86	942	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	IFNAC	IFNAC	IFNA10	3446	ncbigene_synonym	20	3	22
9606	Homo sapiens	Primates	IRF7	IRF7	IRF7	3665	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	IL6	IL6	IL6	3569	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	TLR7	TLR7	TLR7	51284	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	IFNB1	IFNB1	IFNB1	3456	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	TYK2	TYK2	TYK2	7297	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	IFNAR1	IFNAR1	IFNAR1	3454	ncbigene_symbol	20	3	22
9606	Homo sapiens	Primates	DDX58	DDX58	RIGI	23586	ncbigene_synonym	20	3	22
9606	Homo sapiens	Primates	IL23A	IL23A	IL23A	51561	ncbigene_symbol	20	3	22
