word	mesh	match	name	chebi
diphosphate	NA	diphosphate	diphosphate	chebi:33019
HCOOH	NA	HCOOH	formic acid	chebi:30751
Lupeol	NA	lupeol	lupeol	chebi:6570
Dimethylallyl	NA	dimethylallyl	3-methylbut-2-en-1-yl	chebi:26248
diphosphate	NA	diphosphate	diphosphate	chebi:33019
Farnesyl	NA	FARNESYL	(6E,10E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl	chebi:36535
pyrophosphate	NA	Pyrophosphate	1,5-dihydrido-2,4-dihydroxido-2,4-dioxido-1,3,5-trioxy-2,4-diphosphy-[5]catena	chebi:29888
Squalene	NA	squalene	(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	chebi:15440
2,3-Oxidosqualene	NA	2,3-oxidosqualene	(3S)-2,2-dimethyl-3-[(3E,7E,11E,15E)-3,7,12,16,20-pentamethylhenicosa-3,7,11,15,19-pentaen-1-yl]oxirane	chebi:15441
acid	NA	acid	acid	chebi:37527
acid	NA	acid	acid	chebi:37527
acid	NA	acid	acid	chebi:37527
acid	NA	acid	acid	chebi:37527
acid	NA	acid	acid	chebi:37527
acid	NA	acid	acid	chebi:37527
