organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	Art	ART	art	250198	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	Art	ART	Dll	37973	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	TCR	TCR	Tcr	47207	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	Ipp	41701	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	CG9784	32629	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	CG9426	34719	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	CG6805	36911	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	Synj	37517	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	INPP5E	39404	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	IPP	IPP	5PtaseI	326119	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	aß	ASS	Ass	40812	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	MHC	MHC	Mhc	35007	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	MHC	MHC	zip	38001	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc5	34794	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc1	35686	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc6	36017	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc3	36454	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc4	37970	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Orc	ORC	Orc2	41703	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	aa	AA	aa	44792	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	ANA	ANA	ana	35913	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	ANA	ANA	thr	37042	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	PARP	PARP	Parp	3355109	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	Cyc	CYC	cyc	40162	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	Cyc	CYC	CycE	34924	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Cyc	CYC	Cyt-c-d	34995	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Cyc	CYC	Cyt-c-p	34996	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Cyc	CYC	cype	46040	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	CDK4/6	CDK4/6	Cdk4	36854	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	Muc	MUC	muc	34021	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	HER	HER	her	34992	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	HER	HER	Hesr	32800	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K21B	33203	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K59F	37733	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K68D	39329	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K92E	42446	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	AKT	AKT	Akt	41957	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	TOR	TOR	tor	35717	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	TOR	TOR	Tor	47396	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	TOR	TOR	Egfr	37455	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC4	32278	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC6	32461	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC1	38565	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC3	44446	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	MEX	MEX	mex	45334	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	ERK	ERK	Erk7	31877	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	ERK	ERK	rl	3354888	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HAT	HAT	hat	47804	ncbigene_symbol	16	35	20
7227	Drosophila melanogaster	Invertebrates	HAT	HAT	Elp3	33649	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HAT	HAT	CG1894	43378	ncbigene_synonym	16	35	20
7227	Drosophila melanogaster	Invertebrates	HAT	HAT	chm	43928	ncbigene_synonym	16	35	20
9606	Homo sapiens	Primates	Art	ART	AGRP	181	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	Art	ART	ARTN	9048	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	TCR	TCR	TRBV20OR9-2	6962	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	TCR	TCR	TRA	6955	famplex_relations	5	25	25
9606	Homo sapiens	Primates	TCR	TCR	TRB	6957	famplex_relations	5	25	25
9606	Homo sapiens	Primates	TCR	TCR	TRD	6964	famplex_relations	5	25	25
9606	Homo sapiens	Primates	TCR	TCR	TRG	6965	famplex_relations	5	25	25
9606	Homo sapiens	Primates	IPP	IPP	IPP	3652	ncbigene_symbol	5	25	25
9606	Homo sapiens	Primates	MICA	MICA	MICA	100507436	ncbigene_symbol	5	25	25
9606	Homo sapiens	Primates	Prot	PROT	SLC6A7	6534	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	PD:2	PD2	PAF1	54623	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	aß	ASS	ASS1	445	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	PD-L1	PD-L1	CD274	29126	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	MHC	MHC	HLA-C	3107	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	ANA	ANA	BTG3	10950	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	homodimer	HOMODIMER	SOD1	6647	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP1	142	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	COL11A2	1302	ncbigene_synonym	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP2	10038	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP3	10039	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP4	143	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP6	56965	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP8	79668	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP9	83666	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP10	84875	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP11	57097	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP12	64761	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP14	54625	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP15	165631	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	PARP16	54956	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	TNKS	8658	famplex_relations	5	25	25
9606	Homo sapiens	Primates	PARP	PARP	TNKS2	80351	famplex_relations	5	25	25
