word	mesh	match	name	doid
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
Glioblastoma	NA	glioblastoma	glioblastoma	DOID:3068
cancer	NA	cancer	cancer	DOID:162
Glioblastoma	NA	glioblastoma	glioblastoma	DOID:3068
Glioblastoma	NA	glioblastoma	glioblastoma	DOID:3068
Glioblastoma	NA	glioblastoma	glioblastoma	DOID:3068
Glioblastoma	NA	glioblastoma	glioblastoma	DOID:3068
Breast cancer	NA	breast cancer	breast cancer	DOID:1612
Colorectal cancer	NA	colorectal cancer	colorectal cancer	DOID:9256
Breast cancer	NA	breast cancer	breast cancer	DOID:1612
