word	mesh	match	name	chebi
Omega-6-Fatty acid	mesh:D043371	Fatty Acids, Omega-6	omega-6 fatty acid	chebi:36009
Linoleic acid	mesh:D008041	NA	NA	NA
Omega-3- Fatty acid	mesh:D015525	Fatty Acids, Omega-3	omega-3 fatty acid	chebi:25681
alpha-linolenic acid	mesh:D017962	NA	NA	NA
Gamma-linolenic acid	mesh:D017965	NA	NA	NA
Stearidonic acid	mesh:C062895	NA	NA	NA
Eicosatetraenoic acid	mesh:D001095	NA	NA	NA
Dihomo-gammalinoleic acid	mesh:C054990	NA	NA	NA
DGLA	mesh:C081568	NA	NA	NA
Eicosapentaenoic acid	mesh:D015118	Eicosapentaenoic Acid	all-cis-5,8,11,14,17-icosapentaenoic acid	chebi:28364
EPA	mesh:C062422	NA	NA	NA
CoX	mesh:C065987	NA	NA	NA
Arachidonic acid	mesh:D001095	NA	NA	NA
Prostaglandins	mesh:D011453	prostaglandin	Prostaglandins	chebi:26333
PGE1	mesh:D000527	Alprostadil	prostaglandin E1	chebi:15544
PGE3	mesh:C033246	prostaglandin E3	prostaglandin E3	chebi:28031
5-Leukotrienes	mesh:D015289	Leukotrienes	leukotriene	chebi:25029
PGE2	mesh:D015232	Dinoprostone	prostaglandin E2	chebi:15551
Leukotrienes	mesh:D015289	Leukotrienes	leukotriene	chebi:25029
LTB4	mesh:D007975	Leukotriene B4	leukotriene B4	chebi:15647
Docosahexaenoic acid	mesh:D004281	Docosahexaenoic Acids	docosahexaenoic acid	chebi:36005
DHA	mesh:C111716	NA	NA	NA
