word	mesh	match	name	chebi
2-oxobutanoate	mesh:C005087	NA	NA	NA
(S)-2-acetolactate	mesh:C006359	NA	NA	NA
(5)-1-pyrroline-5-carboxylate	mesh:C015485	NA	NA	NA
Tagatose-6-phosphate	mesh:C026634	tagatose 6-phosphate	tagatose 6-phosphate	chebi:49094
D-fructose-6-phosphate	mesh:C027618	NA	NA	NA
Fructose-1,6-bisphosphate	mesh:C029063	keto-D-fructose 1,6-bisphosphate	fructose-1,6-diphosphate	chebi:16905
Tagatose-1,6-bisphosphate	mesh:C030192	tagatose	tagatose	chebi:33954
pyrimidine	mesh:C030986	NA	NA	NA
D-ribose-5-phosphate	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
Lactose 6-phosphate	mesh:C040076	lactose 6'-phosphate	lactose 6'-phosphate	chebi:28339
4-Imidazolone-S-proplonate	mesh:C117197	NA	NA	NA
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
(S)-acetoin	mesh:D000093	Acetoin	acetoin	chebi:15688
Adenine	mesh:D000225	Adenine	adenine	chebi:16708
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
L-alanine	mesh:D000409	Alanine	alanine	chebi:16449
ETHANOL	mesh:D000431	Ethanol	ethanol	chebi:16236
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
ammonia	mesh:D000641	Ammonia	ammonia	chebi:16134
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
arginine	mesh:D001120	Arginine	arginine	chebi:29016
L-arginine	mesh:D001120	Arginine	arginine	chebi:29016
Carbamoyl-phosphate L-ornithine	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
Coenzyme	mesh:D003067	Coenzymes	coenzyme	chebi:23354
Coenzyme A	mesh:D003067	Coenzymes	coenzyme	chebi:23354
Deoxyadenosine Deaxyguanosine Deoxyuridine	mesh:D003839	NA	NA	NA
deoxyribonucleosides	mesh:D003853	Deoxyribonucleosides	deoxyribonucleoside	chebi:23636
Diacetyl	mesh:D003931	Diacetyl	butane-2,3-dione	chebi:16583
Dihydroxyacetone phosphate	mesh:D004099	dihydroxyacetone phosphate	Dihydroxyacetone Phosphate	chebi:16108
Formate	mesh:D005561	NA	NA	NA
formate	mesh:D005561	NA	NA	NA
D-galactose	mesh:D005690	Galactose	galactose	chebi:28260
galactose	mesh:D005690	Galactose	galactose	chebi:28260
D-glyceraldehyde-3-phophate	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Guanine	mesh:D006147	Guanine	guanine	chebi:16235
Histidine	mesh:D006639	Histidine	histidine	chebi:27570
L-histidine	mesh:D006639	Histidine	histidine	chebi:27570
Lactose	mesh:D007785	Lactose	alpha-lactose	chebi:36219
6-phosphate	mesh:D010710	NA	NA	NA
Phosphate	mesh:D010710	NA	NA	NA
Phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
L-proline	mesh:D011392	Proline	L-proline	chebi:17203
Proline	mesh:D011392	Proline	L-proline	chebi:17203
proline	mesh:D011392	Proline	L-proline	chebi:17203
Propionate	mesh:D011422	NA	NA	NA
Purine	mesh:D011687	Purines	purines	chebi:26401
Pyruvate	mesh:D011773	NA	NA	NA
L-serine	mesh:D012694	Serine	L-serine	chebi:17115
L-Threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
Threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
Thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
Thymine	mesh:D013941	Thymine	thymine	chebi:17821
L-glutamate	mesh:D018698	NA	NA	NA
B-D-glucose-6-phosphate	mesh:D019298	NA	NA	NA
Ammonium	mesh:D064751	Ammonium Compounds	ammonium compound	chebi:35276
