word	mesh	match	name	chebi
SCFA	NA	SCFA	NA	chebi:26666
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
PD1	NA	PD1	(4Z,7Z,10R,11E,13E,15Z,17S,19Z)-10,17-dihydroxydocosa-4,7,11,13,15,19-hexaenoic acid	chebi:138655
PD1	NA	PD1	(4Z,7Z,10R,11E,13E,15Z,17S,19Z)-10,17-dihydroxydocosa-4,7,11,13,15,19-hexaenoic acid	chebi:138655
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
ppp	NA	PPP	L-prolyl-L-prolyl-L-proline	chebi:73647
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Citrate	NA	citrate	NA	chebi:133748
OAA	NA	OAA	NA	chebi:132560
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
FPP	NA	FPP	L-phenylalanyl-L-prolyl-L-proline	chebi:73644
Cholesterol	NA	cholesterol	cholesterol	chebi:16113
ROS	NA	ROS	NA	chebi:26523
ROS	NA	ROS	NA	chebi:26523
