organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	mass	MASS	FBN1	2200	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	LPS	LPS	IRF6	3664	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	simple	SIMPLE	LITAF	9516	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	DNL	DNL	DNASE2	1777	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	AST,	AST	GOT1	2805	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	AST,	AST	SLC17A5	26503	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	ALT	GPT	2875	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	GGT	GGT1	2678	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	GGT	GGTLC5P	653590	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	GGT	GGTLC3	728226	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	GGT	GGT2P	728441	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	ALT,AST,GGT	GGT	GGTLC4P	729838	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	TG	TG	TG	7038	ncbigene_symbol	2	16	10
9606	Homo sapiens	Primates	CRP	CRP	CRP	1401	ncbigene_symbol	2	16	10
9606	Homo sapiens	Primates	CRP	CRP	CSRP1	1465	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	CRP	CRP	PPIAP10	140913	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	TGt	TGT	USP14	9097	ncbigene_synonym	2	16	10
9606	Homo sapiens	Primates	TGt	TGT	QTRT1	81890	ncbigene_synonym	2	16	10
7227	Drosophila melanogaster	Invertebrates	mass	MAS	mas	38499	ncbigene_symbol	6	10	8
7227	Drosophila melanogaster	Invertebrates	mass	MAS	myoblast-specific	49406	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	DNL	DNL	Drl-2	36436	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	AST,	AST	ast	33282	ncbigene_symbol	6	10	8
7227	Drosophila melanogaster	Invertebrates	AST,	AST	Semp1	34914	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	AST,	AST	AstA	42947	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	ALT,AST,GGT	ALT	alt	42127	ncbigene_symbol	6	10	8
7227	Drosophila melanogaster	Invertebrates	ALT,AST,GGT	ALT	CG1640	32292	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	TG	TG	Tg	34093	ncbigene_symbol	6	10	8
7227	Drosophila melanogaster	Invertebrates	CRP	CRP	crp	34956	ncbigene_symbol	6	10	8
7227	Drosophila melanogaster	Invertebrates	CRP	CRP	Drs	38419	ncbigene_synonym	6	10	8
7227	Drosophila melanogaster	Invertebrates	TGt	TGT	Tgt	33307	ncbigene_symbol	6	10	8
