organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	RBC	RBC	RN7SL263P	106480993	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	Ret	RET	RET	5979	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	p53	P53	TP53	7157	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	p53	P53	TP63	8626	famplex_relations	6	11	13
9606	Homo sapiens	Primates	p53	P53	TP73	7161	famplex_relations	6	11	13
9606	Homo sapiens	Primates	Fas/FasL	FAS	FAS	355	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	Fas/FasL	FAS	FASN	2194	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	Fas/FasL	FASL	FASLG	356	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	EPO	EPO	EPO	2056	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	EPO	EPO	TIMP1	7076	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	EPO	EPO	EPX	8288	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	Hif-2a	HIF2A	EPAS1	2034	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	Gatal	GATA1	GATA1	2623	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	HIKER	HIKER	LINC02228	105374694	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	Senp1	SENP1	SENP1	29843	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	IL-6.	IL6	IL6	3569	ncbigene_symbol	6	11	13
9606	Homo sapiens	Primates	MPP	MPP	MPZ	4359	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	MPP	MPP	MPHOSPH6	10200	ncbigene_synonym	6	11	13
9606	Homo sapiens	Primates	HSC	HSC	FUT1	2523	ncbigene_synonym	6	11	13
