word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Pyruvate	mesh:D011773	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
NADH NAD+	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
methionine	mesh:D008715	NA	NA	NA
O2	mesh:D013481	Superoxides	superoxide	chebi:18421
Fatty acids PUFAS	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Ac	mesh:D000186	Actinium	actinium atom	chebi:33337
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Citrate	mesh:C102006	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
