word	mesh	match	name	chebi
Tetrahydrobiopterin	mesh:C003402	sapropterin	sapropterin	chebi:59560
Orotidine	mesh:C008714	NA	NA	NA
Ammonia	mesh:D000641	Ammonia	ammonia	chebi:16134
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
Aspartate	mesh:D001224	NA	NA	NA
Fumarate	mesh:D005650	NA	NA	NA
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
phosphate	mesh:D010710	NA	NA	NA
Tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
Uracil	mesh:D014498	Uracil	uracil	chebi:17568
Glutamate	mesh:D018698	NA	NA	NA
