word	mesh	match	name	chebi
sugars	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
Aminoacids	mesh:C503860	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
fructose	mesh:D005632	Fructose	fructose	chebi:28757
ribose	mesh:D012266	NA	NA	NA
Schiff	mesh:D012545	Schiff Bases	Schiff base	chebi:50229
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Dicarbonyls	mesh:C541095	NA	NA	NA
Glyoxal	mesh:D006037	Glyoxal	glyoxal	chebi:34779
methylglyoxal	mesh:D011765	Pyruvaldehyde	methylglyoxal	chebi:17158
3-deoxyglucosone	mesh:C016350	NA	NA	NA
