word	mesh	match	name	chebi
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Desmosterol	mesh:D003897	Desmosterol	desmosterol	chebi:17737
Mevalonate	mesh:D008798	NA	NA	NA
Farnesyl pyrophosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Geranylgeranlyl	NA	NA	NA	NA
pyrophosphate	mesh:D011756	NA	NA	NA
Dehydrocholesterol	mesh:D003684	NA	NA	NA
sterol	mesh:D013261	Sterols	sterol	chebi:15889
BM15766	mesh:C047457	NA	NA	NA
