word	source	identifier
3-Phosphoglycerate	MESH	C005156
6-Phosphogluconate	MESH	C008884
2-Phosphoglycerate	MESH	C008885
Sedoheptulose-7-phosphate	MESH	C020495
Erythrose-4-phosphate	MESH	C026959
Fructose -6-phosphate	MESH	C027618
Fructose-6-phosphate	MESH	C027618
Ribulose-5-Phosphate	MESH	C031524
Ribose 5-Phosphate	MESH	C031626
6-Phosphogluconolactone	MESH	C114004
Alanine	MESH	D000409
Asparagine	MESH	D001216
Aspartate	MESH	D001224
13-Bisphosphoglycerate	MESH	D004163
Glutamine	MESH	D005973
Glyceraldehyde-3-phosphate	MESH	D005986
Isocitrate	MESH	D007523
Methotrexate	MESH	D008727
Oxaloacetate	MESH	D010071
Dihydronyacetone Phosphate	MESH	D010710
Giyceraldehyde- 3-phosphate	MESH	D010710
Glyceraidehyde phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Succinate	MESH	D013386
Xylulose-5-Phasphate	MESH	D014996
Glutamate	MESH	D018698
Glucose-6-Phosphate	MESH	D019298
Lactate	MESH	D019344
