word	mesh	match	name	chebi
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
TCA	NA	TCA	trichloroacetic acid	chebi:30956
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Oxygen	NA	oxygen	oxygen	chebi:25805
Glutamate	NA	Glutamate	(2S)-2-aminopentanedioic acid	chebi:16015
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
NAD+	NA	NAD+	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
Lactate	NA	lactate	lactate	chebi:24996
Oxyhemoglobin	NA	Oxyhemoglobin	NA	chebi:7861
Deoxyhemoglobin	NA	deoxyhemoglobin	NA	chebi:5656
oxyhemoglobin	NA	Oxyhemoglobin	NA	chebi:7861
NAD+	NA	NAD+	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
Lactate	NA	lactate	lactate	chebi:24996
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Lactate	NA	lactate	lactate	chebi:24996
Lactate	NA	lactate	lactate	chebi:24996
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
-Glu	NA	-Glu	L-glutamo	chebi:46854
deoxyhemoglobin	NA	deoxyhemoglobin	NA	chebi:5656
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
