word	source	identifier
Carbamoyl	MESH	D002221
phosphate	MESH	D010710
NADP	MESH	D009249
NADPH	MESH	D009249
ATP ADP	MESH	D000244
Glucose	MESH	D005947
Glutathione	MESH	D005978
Gluconic acid	MESH	C030691
Pentose	MESH	D010429
Creatinine	MESH	D003404
Phosphate	MESH	D010710
N-acetyl	MESH	C520160
glutamate		
Glycine	MESH	D005998
Sarcosine	MESH	D012521
Creatine	MESH	D003401
Fructose	MESH	D005632
bisphosphate	MESH	C115960
L-cysteine	MESH	D003545
glutamyl	MESH	C097376
cysteine	MESH	D003545
Glutamine	MESH	C578860
Glutamate		
Dihydroxyacetone	MESH	D004098
Glyceraldehyde	MESH	D005985
NAD	MESH	D009243
ATP	MESH	D000255
TCA	MESH	C000589078
NAD NADH	MESH	D009243
ADP	MESH	D000244
NADH	MESH	D009243
2-Phosphoglycerate	MESH	C008885
Cis-Aconitate	MESH	C043607
Succinyl	MESH	C035687
Phosphoenol	MESH	C015443
Pyruvate	MESH	D011773
Citrate	MESH	C102006
Succinic acid	MESH	D019802
Beta-alanine	MESH	D015091
Lactate	MESH	D019344
Acetyl	MESH	C011632
Fumarate	MESH	D005650
Oxaloacetate	MESH	D010071
Aspartate		
L-alanine	MESH	D000409
alanine	MESH	D000409
