word	mesh	match	name	chebi
Enterocin	mesh:C012306	NA	NA	NA
enterocin	mesh:C012306	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Enterocin	mesh:C012306	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
enterocin	mesh:C012306	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
Enterocin	mesh:C012306	NA	NA	NA
Enterocin	mesh:C012306	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
