word	mesh	match	name	chebi
DMT	mesh:C484316	NA	NA	NA
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
DMT	mesh:C484316	NA	NA	NA
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
