word	mesh	match	name	chebi
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
PAL	mesh:C070036	NA	NA	NA
Cinnamic acid	mesh:C029010	NA	NA	NA
PAL	mesh:C070036	NA	NA	NA
p-Coumaric acid	mesh:C032171	NA	NA	NA
Coumaroyl-CoA	mesh:C058644	NA	NA	NA
p-Coumaroyl p-Coumaroyl	mesh:C540136	NA	NA	NA
shikimic acid quinic acid	mesh:D012765	NA	NA	NA
Caffeoyl Caffeoyl	mesh:C058645	NA	NA	NA
shikimic acid quinic acid	mesh:D012765	NA	NA	NA
Caffeoyl-CoA	mesh:C058645	NA	NA	NA
Caffeyl-aldehyde	mesh:D000447	Aldehydes	aldehyde	chebi:17478
Caffeyl-alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Chalcone	mesh:D047188	Chalcones	chalcones	chebi:23086
Naringenin CHI	mesh:C005273	NA	NA	NA
Apigenin	mesh:D047310	Apigenin	apigenin	chebi:18388
CHI	mesh:C084533	NA	NA	NA
Naringenin	mesh:C005273	NA	NA	NA
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Dihydrokaempferol	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
Pelargonidin	mesh:C066957	NA	NA	NA
Flavonoid	mesh:D005419	NA	NA	NA
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Leucopelargonidin	mesh:C087775	NA	NA	NA
(-)-Epiafzelechin	mesh:C120647	(-)-epiafzelechin	epiafzelechin	chebi:31028
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Luteolin	mesh:D047311	Luteolin	luteolin	chebi:15864
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
Leucocyanidin	mesh:C001532	NA	NA	NA
cyanidin	mesh:C017154	NA	NA	NA
(-)-Epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Anthocyanin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
PEG	mesh:C499599	NA	NA	NA
PEG	mesh:C499599	NA	NA	NA
