word	mesh	match	name	chebi
Xanthosine	mesh:C005893	NA	NA	NA
Allantoin	mesh:D000481	Allantoin	allantoin	chebi:15676
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Inosine	mesh:D007288	Inosine	inosine	chebi:17596
Peroxide	mesh:D010545	peroxide	Peroxides	chebi:44785
Purine	mesh:D011687	Purines	purines	chebi:26401
Uric Acid	mesh:D014527	NA	NA	NA
Glutamate	mesh:D018698	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
Xanthine	mesh:D019820	NA	NA	NA
