word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Gefitinib	NA	gefitinib	N-(3-chloro-4-fluorophenyl)-7-methoxy-6-(3-morpholin-4-ylpropoxy)quinazolin-4-amine	chebi:49668
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
LNO	NA	LNO	beta-D-galactopyranosyl-(1->3)-2-acetamido-2-deoxy-beta-D-glucopyranosyl-(1->3)-[beta-D-galactopyranosyl-(1->4)-2-acetamido-2-deoxy-beta-D-glucopyranosyl-(1->3)-beta-D-galactopyranosyl-(1->4)-2-acetamido-2-deoxy-beta-D-glucopyranosyl-(1->6)]-beta-D-galactopyranosyl-(1->4)-D-glucopyranose	chebi:150693
ROS	NA	ROS	NA	chebi:26523
PGI	NA	PGI	NA	chebi:26345
Oleuropein	NA	oleuropein	methyl (2S,3E,4S)-4-{2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl}-3-ethylidene-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-2H-pyran-5-carboxylate	chebi:7747
Apigenin	NA	apigenin	5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-olate	chebi:58470
Citrate	NA	citrate	NA	chebi:133748
PGM	NA	PGM	NA	chebi:33365
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
Metformin	NA	metformin	N,N-dimethyltriimidodicarbonic diamide	chebi:6801
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Succinate	NA	succinate	succinate	chebi:30031
Atovaquone	NA	atovaquone	2-[trans-4-(4-chlorophenyl)cyclohexyl]-3-hydroxy-1,4-naphthoquinone	chebi:575568
ATP	NA	ATP	ATP	chebi:30616
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Fumarate	NA	fumarate	fumarate	chebi:29806
ROS	NA	ROS	NA	chebi:26523
Fatty acids	NA	fatty acids	fatty acids	chebi:35366
Lactate	NA	lactate	lactate	chebi:24996
