word	mesh	match	name	chebi
Pyruvate	mesh:D011773	NA	NA	NA
D-xylulose 5-phosphate	mesh:C031625	NA	NA	NA
DOXP	mesh:C120117	NA	NA	NA
Fosmidomycin	mesh:C024640	fosmidomycin	fosmidomycin	chebi:443725
2-C-Methyl-D-erythritol 4-phosphate	mesh:C114232	NA	NA	NA
Isopentenyl pyrophosphate	mesh:C004809	NA	NA	NA
Glyceraldehyde 3-phosphate	mesh:D005986	Glyceraldehyde 3-Phosphate	glyceraldehyde 3-phosphate	chebi:17138
2-C-Methyl-D-erythritol 2,4-cyclodiphosphate	mesh:C443879	NA	NA	NA
(E)-4-Hydroxy-3-methyl-but-2-enyl pyrophosphate	mesh:C443995	NA	NA	NA
HMB-PP	mesh:C443995	NA	NA	NA
Dimethylallyl pyrophosphate	mesh:C043060	NA	NA	NA
DMAPP	mesh:C043060	NA	NA	NA
