word	mesh	match	name	chebi
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Sugar	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
XylH	mesh:C061907	NA	NA	NA
Glycoside-pentoside	mesh:D006027	Glycosides	glycoside	chebi:24400
Xyloside	mesh:C010807	xyloside	xylosides	chebi:27350
B-Xyloside	mesh:C010807	xyloside	xylosides	chebi:27350
Xylitol	mesh:D014993	Xylitol	xylitol	chebi:17151
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Pentose-Phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
D-Xylulose-5P	mesh:D014996	Xylulose	xylulose	chebi:27353
