word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Erythrose-4-P	mesh:C073321	erythrose	erythrose	chebi:33946
Erythritol	mesh:D004896	Erythritol	erythritol	chebi:17113
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Serine	mesh:C047902	NA	NA	NA
Ribulose-5-P	mesh:C100182	NA	NA	NA
Arabitol-5-P	mesh:C014999	arabinitol	arabitol	chebi:22605
Arabitol	mesh:C014999	arabinitol	arabitol	chebi:22605
Threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
Xylulose-5-P	mesh:D014996	Xylulose	xylulose	chebi:27353
Pyruvate	mesh:D011773	NA	NA	NA
Acetyl	mesh:C011632	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Triose	mesh:D014306	Trioses	triose	chebi:27137
Tyrosine	NA	NA	NA	NA
Leucine	mesh:C038361	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Farnesyl Pyrophosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
Squalene epoxide	mesh:C002821	NA	NA	NA
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Citrate	mesh:C102006	NA	NA	NA
Farnesol	mesh:D005204	Farnesol	farnesol	chebi:28600
Aspartate	NA	NA	NA	NA
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Oxaloacetate	mesh:D010071	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Zymosterol	mesh:C015582	NA	NA	NA
Ergosterol	mesh:D004875	Ergosterol	ergosterol	chebi:16933
Succinyl	mesh:C035687	NA	NA	NA
Amino acid	mesh:D000596	NA	NA	NA
Pentose	mesh:D010429	Pentoses	pentose	chebi:25901
phosphate	mesh:D010710	NA	NA	NA
