word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
6-Phospho-gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
Pyruvate	mesh:D011773	NA	NA	NA
Ribulose-5-phosphate	mesh:C031524	ribulose 5-phosphate	ribulose 5-phosphate	chebi:37455
Ribose-5	mesh:D012266	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
2-Oxoglutarate	mesh:C029743	NA	NA	NA
Glutamate	NA	NA	NA	NA
Met	mesh:C034758	Met-Met	methionylmethionine	chebi:74707
Ribose	mesh:D012266	NA	NA	NA
sugars	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Amino acids	mesh:D000596	NA	NA	NA
Nucleotides	mesh:D009711	Nucleotides	nucleotide	chebi:36976
