word	mesh	match	name	chebi
Vitamin	mesh:C059630	NA	NA	NA
Vitamin B12	mesh:D014805	Vitamin B 12	cyanocob(III)alamin	chebi:17439
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Thiamin	mesh:D013838	Thiamine Triphosphate	thiamine(1+) triphosphate	chebi:9534
TPP	mesh:D013835	Thiamine Pyrophosphate	thiamine(1+) diphosphate chloride	chebi:18290
Vitamin B6	mesh:D025101	Vitamin B 6	vitamin B6	chebi:27306
Ascorbic acid	mesh:D001205	NA	NA	NA
Vitamin C	mesh:D001205	NA	NA	NA
PLP PMP	mesh:C094765	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Vitamin 86	mesh:C059630	NA	NA	NA
Vitamin B1	mesh:D025101	Vitamin B 6	vitamin B6	chebi:27306
Riboffavin	NA	NA	NA	NA
Aboflavin	NA	NA	NA	NA
Biotin	mesh:D001710	Biotin	biotin	chebi:15956
Riboflavin	mesh:D012256	Riboflavin	riboflavin	chebi:17015
Pantethenk acid	mesh:D000596	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Ascorbicacid	NA	NA	NA	NA
Ncotinate	NA	NA	NA	NA
Niscin	NA	NA	NA	NA
nicetinamide	NA	NA	NA	NA
Ohyloquinone	NA	NA	NA	NA
Vitamin D	mesh:D014807	Vitamin D	vitamin D	chebi:27300
O Menaquinone	mesh:D024482	NA	NA	NA
O Mezachone	mesh:D013481	Superoxides	superoxide	chebi:18421
Vitamin k Passiuskn	mesh:C024534	NA	NA	NA
O TAG	mesh:C069631	NA	NA	NA
TAGO	NA	NA	NA	NA
TAG	mesh:C069631	NA	NA	NA
TOHO	NA	NA	NA	NA
Vitamin E	mesh:D014810	NA	NA	NA
B-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Vitamin A	mesh:C059630	NA	NA	NA
Retinol	mesh:D014801	Vitamin A	all-trans-retinol	chebi:17336
