word	mesh	match	name	chebi
HPP	NA	HPP	3-(4-hydroxyphenyl)-2-oxopropanoate	chebi:36242
Chlorophyll	NA	chlorophyll	chlorophylls	chebi:28966
Chlorophyll	NA	chlorophyll	chlorophylls	chebi:28966
GGDP	NA	GGDP	(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate	chebi:48861
GGDP	NA	GGDP	(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate	chebi:48861
GGDP	NA	GGDP	(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate	chebi:48861
tocopherol	NA	Tocopherol	NA	chebi:27013
tocotrienol	NA	tocotrienol	NA	chebi:33235
HPP	NA	HPP	3-(4-hydroxyphenyl)-2-oxopropanoate	chebi:36242
tocotrienol	NA	tocotrienol	NA	chebi:33235
tocopherol	NA	Tocopherol	NA	chebi:27013
tocotrienol	NA	tocotrienol	NA	chebi:33235
tocopherol	NA	Tocopherol	NA	chebi:27013
