word	mesh	match	name	chebi
L-Tryptophan	NA	NA	NA	NA
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Indomethacin	mesh:D007213	Indomethacin	indometacin	chebi:49662
Prednisolone	mesh:D011239	Prednisolone	prednisolone	chebi:8378
Formyl-5-HTP	mesh:C079290	NA	NA	NA
N-formyl	mesh:C053858	NA	NA	NA
kynurenine	mesh:C029366	NA	NA	NA
5-OH-Kynurenine	mesh:C029366	NA	NA	NA
4-Hydroxyquinoline	mesh:C034010	quinolin-4-ol	4-hydroxyquinoline	chebi:15815
KYNU	NA	NA	NA	NA
L-kynurenine	mesh:C029366	NA	NA	NA
Kynurenic acid	mesh:D007736	NA	NA	NA
Anthranilic acid	mesh:C031385	NA	NA	NA
Kupigenine	NA	NA	NA	NA
Quinolinic acid	mesh:D017378	NA	NA	NA
Xanthurenic acid	mesh:C028330	xanthurenic acid	xanthurenic acid	chebi:10072
