word	mesh	match	name	chebi
Methionine	mesh:D008715	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Dimethyl	mesh:C032720	NA	NA	NA
glycine	mesh:D005998	Glycine	glycine	chebi:15428
N-Methylglycine	mesh:D012521	Sarcosine	sarcosine	chebi:15611
sarcosine	mesh:D012521	Sarcosine	sarcosine	chebi:15611
methyl-THF	mesh:C006461	NA	NA	NA
CH	mesh:C103208	NA	NA	NA
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
CDO	mesh:C036350	NA	NA	NA
Cysteinesulfinate	mesh:C013461	NA	NA	NA
Nurotaurine	NA	NA	NA	NA
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
