word	mesh	match	name	chebi
Cholesterol	NA	cholesterol	cholesterol	chebi:16113
CDCA	NA	CDCA	3alpha,7alpha-dihydroxy-5beta-cholan-24-oic acid	chebi:16755
glycine	NA	glycine	2-azaniumylacetate	chebi:57305
taurine	NA	taurine	taurine	chebi:507393
CDCA	NA	CDCA	3alpha,7alpha-dihydroxy-5beta-cholan-24-oic acid	chebi:16755
glycine	NA	glycine	2-azaniumylacetate	chebi:57305
taurine	NA	taurine	taurine	chebi:507393
glycine	NA	glycine	2-azaniumylacetate	chebi:57305
taurine	NA	taurine	taurine	chebi:507393
glycine	NA	glycine	2-azaniumylacetate	chebi:57305
taurine	NA	taurine	taurine	chebi:507393
BSH	NA	BSH	(2S)-2-{[2-(L-cysteinylamino)-2-deoxy-alpha-D-glucopyranosyl]oxy}butanedioic acid	chebi:61338
BSH	NA	BSH	(2S)-2-{[2-(L-cysteinylamino)-2-deoxy-alpha-D-glucopyranosyl]oxy}butanedioic acid	chebi:61338
BSH	NA	BSH	(2S)-2-{[2-(L-cysteinylamino)-2-deoxy-alpha-D-glucopyranosyl]oxy}butanedioic acid	chebi:61338
