word	mesh	match	name	chebi
naringenin	mesh:C005273	NA	NA	NA
flavones	mesh:C043562	NA	NA	NA
2,3-dihydrokaempferol	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
2,3-cis-flavan-3-ol	mesh:C404987	NA	NA	NA
2,3-trans-flavan-3-ol	mesh:C404987	NA	NA	NA
anthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
catechins	mesh:D002392	Catechin	(+)-catechin	chebi:15600
epicatechins	mesh:D002392	Catechin	(+)-catechin	chebi:15600
proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
