word	mesh	match	name	chebi
Cys	mesh:D003545	Cysteine	cysteine	chebi:15356
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Metformin	mesh:D008687	Metformin	metformin	chebi:6801
Methotrexate	mesh:D008727	Methotrexate	methotrexate	chebi:44185
Pyruvate	mesh:D011773	NA	NA	NA
Trp	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Lactate	mesh:D019344	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
Rapamycin	mesh:D020123	Sirolimus	sirolimus	chebi:9168
