word	mesh	match	name	chebi
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
5Hydroxy Tryptophan	NA	NA	NA	NA
Serotonin NH2	mesh:D012701	Serotonin	serotonin	chebi:28790
5-HIAA	mesh:D006897	Hydroxyindoleacetic Acid	(5-hydroxyindol-3-yl)acetic acid	chebi:27823
Indole	mesh:C030374	NA	NA	NA
lactic acid	mesh:D019344	NA	NA	NA
Tryptophan	NA	NA	NA	NA
Kynurenine	mesh:C029366	NA	NA	NA
hydroxykynurenine	mesh:C029366	NA	NA	NA
carboxaldehyde	mesh:C523774	NA	NA	NA
Quinolinic acid	mesh:D017378	NA	NA	NA
Anthranylic acid	mesh:D000596	NA	NA	NA
Kynurenic acid	mesh:D007736	NA	NA	NA
Xanthurenic acid	mesh:C028330	xanthurenic acid	xanthurenic acid	chebi:10072
propionic acid	mesh:C029658	propionic acid	propionic acid	chebi:30768
