word	source	identifier
6-S Acetyl-dihydrolipoamide	MESH	C007409
Dihydrolipoamide	MESH	C007409
Alanine	MESH	D000409
D-Alanine	MESH	D000409
Arbutin-6P	MESH	D001104
aspartate	MESH	D001224
D-Fructose-6P	MESH	D005632
Fructose	MESH	D005632
Galactose	MESH	D005690
D-Glucose	MESH	D005947
Glucose	MESH	D005947
glucuronate	MESH	D005965
Glyceraldehyde	MESH	D005985
ketone	MESH	D007659
mannose	MESH	D008358
Phe	MESH	D010649
phosphate	MESH	D010710
Pyruvate	MESH	D011773
pyruvate	MESH	D011773
sucrose	MESH	D013395
Thiamine	MESH	D013831
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Tyr	MESH	D014443
