word	mesh	match	name	chebi
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
Nucleus	NA	nucleus	nucleus	chebi:33252
Nucleus	NA	nucleus	nucleus	chebi:33252
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
Androgen	NA	Androgen	NA	chebi:50113
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
HSP	NA	HSP	4-[(4-aminobutyl)(hydroxy)amino]-4-oxobutanoic acid	chebi:50430
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
PIM1	NA	PIM1	a 1,2-diacyl-sn-glycero-3-phospho-[alpha-D-mannopyranosyl-(1<->6)-D-myo-inositol]	chebi:87673
Nucleus	NA	nucleus	nucleus	chebi:33252
