word	mesh	match	name	chebi
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
asp	NA	Asp	aspartic acid	chebi:22660
D-Amino acid	NA	D-Amino acid	D-alpha-amino acids	chebi:16733
2,5-Dioxopentanoate	NA	2,5-dioxopentanoate	2,5-dioxopentanoate	chebi:58136
mgo	NA	MgO	NA	chebi:31794
Arginine	NA	arginine	L-arginine	chebi:16467
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
D-Glucarate	NA	D-glucarate	D-glucarate	chebi:30612
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
CoA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
Malyl-CoA	NA	malyl-CoA	NA	chebi:137700
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
2-Hydroxy-3-oxopropanoate	NA	2-hydroxy-3-oxopropanoate	2-hydroxy-3-oxopropanoate	chebi:57978
Formaldehyde	NA	formaldehyde	formaldehyde	chebi:16842
Formic acid	NA	FORMIC ACID	formic acid	chebi:30751
formaldehyde	NA	formaldehyde	formaldehyde	chebi:16842
formic acid	NA	FORMIC ACID	formic acid	chebi:30751
L-Serine	NA	L-serine	L-serine	chebi:33384
Methanol	NA	methanol	methanol	chebi:17790
3-phosphooxypyruvate	NA	3-phosphooxypyruvate	2-oxo-3-(phosphonatooxy)propanoate	chebi:18110
NAD+	NA	NAD+	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
2-Oxoglutarate	NA	2-oxoglutarate	2-oxoglutarate	chebi:16810
L-Glutamate	NA	L-glutamate	L-glutamate	chebi:29985
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
ATP	NA	ATP	ATP	chebi:30616
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
NAD+	NA	NAD+	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
Formaldehyde	NA	formaldehyde	formaldehyde	chebi:16842
Gly	NA	Gly	glycine	chebi:15428
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Serine	NA	Serine	L-serine	chebi:17115
Cit	NA	Cit	N(5)-carbamoyl-L-ornithine	chebi:16349
Gly	NA	Gly	glycine	chebi:15428
TCA	NA	TCA	trichloroacetic acid	chebi:30956
Glyoxylate	NA	glyoxylate	glyoxylate	chebi:36655
PHB	NA	PHB	NA	chebi:53388
Methylmalonyl-CoA	NA	methylmalonyl-CoA	methylmalonyl-CoA	chebi:59916
Crotonyl-CoA	NA	Crotonyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-4-{[3-({2-[(but-2-enoyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:36926
propionyl-CoA	NA	Propionyl-CoA	3'-phosphoadenosine 5'-(3-{(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-[(3-oxo-3-{[2-(propanoylsulfanyl)ethyl]amino}propyl)amino]butyl} dihydrogen diphosphate)	chebi:15539
