word	source	identifier
Glucose	MESH	D005947
Propylene glycol	MESH	D019946
Pyruvaldehyde	MESH	D011765
Lactate	MESH	D019344
Formate	MESH	D005561
Pyruvate	MESH	D011773
Alanine	MESH	D000409
Leucine	MESH	C038361
Tyrosine		
Phenylalanine	MESH	C119108
Tryptophan		
Acetyl-CoA	MESH	D000105
Glycerol	MESH	D005990
Lysine	MESH	C114808
Acetate	MESH	D000085
Ketoglutarate	MESH	C029743
GlutamatePyroglutamate		
Pyroglutamate	MESH	D011761
Creatine	MESH	D003401
Phosphocreatine		
Aspartate		
Oxaloacetate	MESH	D010071
TSA	MESH	C070842
Histidine T-Methylhistidine	MESH	D000861
Methylhistidine	MESH	D000861
Arginine	MESH	D001127
Succinate	MESH	D013386
Succinyl	MESH	C035687
Valine	MESH	C521924
ADP	MESH	D000244
Isoleucine	MESH	C043801
Methionine	MESH	D008715
Phosphocholine	MESH	D010767
AMP	MESH	D000249
Choline	MESH	D002794
