word	mesh	match	name	chebi
L-phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
p-coumaroyl-CoA	mesh:C058644	NA	NA	NA
p-coumaroyl-5-0-shikimate	mesh:C548291	4-coumaroylshikimic acid	4-coumaroylshikimic acid	chebi:16428
caffeoyl-5-0-shikimate	mesh:C453473	NA	NA	NA
caffeoyl-CoA	mesh:C058645	NA	NA	NA
O Shikimate	mesh:C453473	NA	NA	NA
L-phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
phosphate	mesh:D010710	NA	NA	NA
E4P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
PEP	mesh:C073248	NA	NA	NA
