word	mesh	match	name	chebi
Hg	mesh:D008628	Mercury	mercury(0)	chebi:16170
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
purmorphamine	mesh:C470893	purmorphamine	purmorphamine	chebi:63053
SuFu	mesh:C035067	NA	NA	NA
Ge	mesh:D005857	Germanium	germanium atom	chebi:30441
5-Azacytidine	mesh:D001374	Azacitidine	5-azacytidine	chebi:2038
BIX-01294	mesh:C518299	NA	NA	NA
VitamineC	mesh:D024505	Tocopherols	tocopherol	chebi:27013
VPA	mesh:D014635	NA	NA	NA
TSA	mesh:C070842	NA	NA	NA
SAHA	mesh:C111237	NA	NA	NA
sodium butyrate	mesh:D020148	NA	NA	NA
