word	mesh	match	name	chebi
Dimethyl glycine	mesh:D005998	Glycine	glycine	chebi:15428
Choline	mesh:D002794	Choline	choline	chebi:15354
Methionine	mesh:D008715	NA	NA	NA
S-adenosyl methionine	mesh:C468227	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
S-adenosyl homocysteine	mesh:C052343	NA	NA	NA
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Sarcosine	mesh:D012521	Sarcosine	sarcosine	chebi:15611
Serine	mesh:C047902	NA	NA	NA
5-MTHF	mesh:C032418	NA	NA	NA
5,10-MTHF	mesh:C032418	NA	NA	NA
