word	mesh	match	name	chebi
e-o-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
B-o-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
KKI	mesh:C062275	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
13-Bisphosphoglycerate	mesh:D004163	NA	NA	NA
3-Phospho-D-glycerate	mesh:C005156	NA	NA	NA
Dibydroxyacetone	NA	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
Moncacylglycerol	NA	NA	NA	NA
Dihydroxy	mesh:C516031	NA	NA	NA
1-Acyl-a-glycerol	mesh:C032881	1-oleoyl-sn-glycerol 3-phosphate	lysophosphatidic acid	chebi:62837
3-phosphate	mesh:D010710	NA	NA	NA
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Glycerol 1-phosphate	mesh:C029620	NA	NA	NA
D-Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Acyl-CoA	mesh:D000214	NA	NA	NA
