word	type	identifier
Lactate	Chemical	MESH:D019344
Glucose	Chemical	MESH:D005947
ATP	Chemical	MESH:D000255
Pyruvate	Chemical	MESH:D011773
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
Lactate	Chemical	MESH:D019344
ATP	Chemical	MESH:D000255
ATP	Chemical	MESH:D000255
Lactate	Chemical	MESH:D019344
Glucose	Chemical	MESH:D005947
Pyruvate	Chemical	MESH:D011773
ATP	Chemical	MESH:D000255
