organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	p50	P50	CD40	958	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p50	P50	ARHGEF7	8874	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p50	P50	ASCC1	51008	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p50	P50	H3P40	115482723	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	IkB-a	IKBA	NFKBIA	4792	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	NF-KB	NF-KB	NFKB1	4790	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p65	P65	RELA	5970	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p65	P65	SYT1	6857	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p65	P65	GORASP1	64689	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	p65	P65	WNK1	65125	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	VDR	VDR	VDR	7421	ncbigene_symbol	1	18	11
9606	Homo sapiens	Primates	VDR	VDR	CYP27B1	1594	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	RXR	RXR	RXRA	6256	famplex_relations	1	18	11
9606	Homo sapiens	Primates	RXR	RXR	RXRB	6257	famplex_relations	1	18	11
9606	Homo sapiens	Primates	RXR	RXR	RXRG	6258	famplex_relations	1	18	11
9606	Homo sapiens	Primates	IFN	IFN	IFNA1	3439	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	TNF-a	TNF-A	TNF	7124	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX8A	1351	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	CPOX	1371	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX5A	9377	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX5B	1329	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX6C	1345	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX7C	1350	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	NA	NaN	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX4I1	1327	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX4I2	84701	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX6A1	1337	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX6A2	1339	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX6B1	1340	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX6B2	125965	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX7A1	1346	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX7A2	1347	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX7B	1349	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX7B2	170712	famplex_relations	1	18	11
9606	Homo sapiens	Primates	Cox,	COX	COX8C	341947	famplex_relations	1	18	11
9606	Homo sapiens	Primates	МCP-1	MCP-1	CCL2	6347	ncbigene_synonym	1	18	11
9606	Homo sapiens	Primates	IL-1,6,..	IL-1	IL1B	3553	ncbigene_synonym	1	18	11
10090	Mus musculus	Rodents	p50	P50	Cdc37	12539	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p50	P50	Lsp1	16985	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p50	P50	Nfkb1	18033	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p50	P50	Pold2	18972	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p50	P50	Cd40	21939	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p50	P50	Dctn2	69654	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p65	P65	Rela	19697	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	p65	P65	Gorasp1	74498	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	VDR	VDR	Vdr	22337	ncbigene_symbol	1	14	7
10090	Mus musculus	Rodents	VDR	VDR	Cyp27b1	13115	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	TNF-a	TNF-A	Tnf	21926	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	Cox,	COX	Cox4i1	12857	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	МCP-1	MCP-1	Mcpt1	17224	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	МCP-1	MCP-1	Ccl2	20296	ncbigene_synonym	1	14	7
10090	Mus musculus	Rodents	IL-1,6,..	IL-1	Il1	111343	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	p50	P50	Hrb27C	33968	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	p50	P50	betaTub60D	37888	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	p50	P50	Rpt5	42805	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	p50	P50	DCTN2-p50	44086	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	NF-KB	NF-KB	Dif	35045	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	NF-KB	NF-KB	dl	35047	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	NF-KB	NF-KB	Rel	41087	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	p65	P65	wash	36311	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	TNF-a	TNF-A	egr	36054	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	Cox,	COX	COX4	35279	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	Cox,	COX	COX5A	41432	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	МCP-1	CP1	Cp1	36546	ncbigene_symbol	1	14	7
7227	Drosophila melanogaster	Invertebrates	МCP-1	CP1	Lcp1	35817	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	МCP-1	CP1	corto	40616	ncbigene_synonym	1	14	7
7227	Drosophila melanogaster	Invertebrates	IL-1,6,..	IL-1	JIL-1	39241	ncbigene_synonym	1	14	7
7955	Danio rerio	Vertebrates	p50	P50	nfkb1	565756	ncbigene_synonym	1	9	7
7955	Danio rerio	Vertebrates	p65	P65	rela	415099	ncbigene_synonym	1	9	7
