word	mesh	match	name	chebi
isopentenyl diphosphate	mesh:C004809	NA	NA	NA
1,4-dihydroxy-2-naphthoate	mesh:C024023	NA	NA	NA
4-hydroxybenzoate	mesh:C038193	NA	NA	NA
dimethylallyl diphosphate	mesh:C043060	NA	NA	NA
Futalosine	mesh:C122040	NA	NA	NA
futalosine	mesh:C122040	NA	NA	NA
adenine	mesh:D000225	Adenine	adenine	chebi:16708
adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
inosine	mesh:D007288	Inosine	inosine	chebi:17596
phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
Ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
hypoxanthine	mesh:D019271	Hypoxanthine	hypoxanthine	chebi:17368
menaquinone	mesh:D024482	NA	NA	NA
hydroxy-3-cyclohexene	mesh:D053138	NA	NA	NA
