word	source	identifier
Glucose	MESH	D005947
Maltose	MESH	D008320
H	MESH	D006859
gluconolactone	MESH	C010730
gluconate	MESH	D005942
Ribulose	MESH	C100182
Fructose	MESH	D005632
NADPH	MESH	D009249
Ribose	MESH	D012266
DHAP	MESH	C017202
Glyceraldehyde	MESH	D005985
Glycine	MESH	D005998
Lactate	MESH	D019344
Alanine	MESH	D000409
Threonine	MESH	C061951
Pyruvate	MESH	D011773
Cysteine	MESH	D003545
Serine	MESH	C047902
Tryptophan		
Fatty acids	MESH	D005227
AcylCoA	MESH	D000214
Acylcarnitine	MESH	C116917
Isoleucine	MESH	C043801
Leucine	MESH	C038361
AcetylCoA	MESH	D000105
Fatty Acid	MESH	D005227
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
NADH	MESH	D009243
Aspartate		
Asparagine	MESH	C050801
Isocitrate	MESH	D007523
TCA	MESH	C000589078
Phenylalanine	MESH	C119108
FAD	MESH	D005182
Tyrosine		
Succinate	MESH	D013386
Succinyl	MESH	C035687
ADP	MESH	D000244
Glutamate		
Valine	MESH	C521924
Glutamine	MESH	C578860
Proline	MESH	C489032
Arginine	MESH	D001127
Histidine	MESH	C115717
Methionine	MESH	D008715
