word	mesh	match	name	chebi
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Ga	mesh:C043055	NA	NA	NA
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
Calindol	mesh:C506457	NA	NA	NA
PIP	mesh:C060980	NA	NA	NA
Miconazole	mesh:D008825	Miconazole	miconazole	chebi:6923
Quinacrine	mesh:D011796	Quinacrine	quinacrine	chebi:8711
Phosphatidylinositol-4,5-bisphosphate	mesh:C106336	NA	NA	NA
Inositol-1,4,5-trisphosphate	mesh:D015544	Inositol 1,4,5-Trisphosphate	1D-myo-inositol 1,4,5-trisphosphate	chebi:16595
PLA	mesh:C507889	NA	NA	NA
Arachidonic acid	mesh:D001095	NA	NA	NA
2-Arachidonoylglycerol	mesh:C094503	NA	NA	NA
Diacylgiycerol	NA	NA	NA	NA
Epoxyeicosatrienoie acid	mesh:D000596	NA	NA	NA
Epoxyelcosatrienoic acid	mesh:D000596	NA	NA	NA
