word	mesh	match	name	chebi
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Lactate	mesh:D019344	NA	NA	NA
Glutamate	NA	NA	NA	NA
Pentose phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
NADPH	mesh:D009249	NA	NA	NA
Ribonucleotides	mesh:D012265	Ribonucleotides	ribonucleotide	chebi:26561
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Serine	mesh:C047902	NA	NA	NA
ADP ATP	mesh:D000244	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Pyruvate	mesh:D011773	NA	NA	NA
Fatty Acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
Acetyl	mesh:C011632	NA	NA	NA
FAD	mesh:D005182	Flavin-Adenine Dinucleotide	FAD	chebi:16238
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Citrate	mesh:C102006	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
