word	mesh	match	name	chebi
2-Oxobutyrate	mesh:C005087	NA	NA	NA
2-Oxo-3-methylvalerate	mesh:C016211	NA	NA	NA
Ribulose-5-P	mesh:C100182	NA	NA	NA
P-Gluconolactone Glucose-6-P	mesh:C114004	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
259 Ala	mesh:D000409	Alanine	alanine	chebi:16449
Arg	mesh:D001120	Arginine	arginine	chebi:29016
Asp	mesh:D001224	NA	NA	NA
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cys	mesh:D003545	Cysteine	cysteine	chebi:15356
Formate	mesh:D005561	NA	NA	NA
Fructose-1,6-diP	mesh:D005632	Fructose	fructose	chebi:28757
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
6-P-Gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Isocitrate	mesh:D007523	NA	NA	NA
Leu	mesh:D007930	Leucine	L-leucine	chebi:15603
Lys	mesh:D008239	Lysine	L-lysine	chebi:18019
Oxalate	mesh:D010070	Oxalates	oxalate	chebi:132952
Oxaloacetate	mesh:D010071	NA	NA	NA
Phe	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Pyroglutamate	mesh:D011761	Pyrrolidonecarboxylic Acid	5-oxoproline	chebi:16010
Pyruvate	mesh:D011773	NA	NA	NA
Pyruvate 73860	mesh:D011773	NA	NA	NA
Ribose-5-P	mesh:D012266	NA	NA	NA
Ser	mesh:D012694	Serine	L-serine	chebi:17115
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Teichoic acid	mesh:D013682	Teichoic Acids	teichoic acid	chebi:30049
Thr	mesh:D013912	Threonine	L-threonine	chebi:16857
Trp	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Tyr	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
Xylulose-5-P	mesh:D014996	Xylulose	xylulose	chebi:27353
Glu	mesh:D018698	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
isobutyrate	mesh:D058610	NA	NA	NA
