word	mesh	match	name	chebi
Ribose-5-P	mesh:D012266	NA	NA	NA
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
NADPH	mesh:D009249	NA	NA	NA
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Fructose-1,6-BP	mesh:D005632	Fructose	fructose	chebi:28757
DHAP	mesh:C017202	NA	NA	NA
FATTY ACID	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
1,3BP-Glycerate	mesh:C490048	NA	NA	NA
AMINO	mesh:D000596	NA	NA	NA
3P-Glycerate	mesh:C005156	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
P-enolpyruvate	mesh:C038277	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Isocitrate	mesh:D007523	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
ketoglutarate	mesh:C029743	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
FADH	mesh:C058805	FADH2	1,5-dihydro-FAD	chebi:17877
Ornithine	mesh:C008973	NA	NA	NA
Glutamate	NA	NA	NA	NA
ARG2	mesh:C545206	NA	NA	NA
Citrulline	mesh:C071162	NA	NA	NA
AMINO ACID	mesh:D000596	NA	NA	NA
