word	mesh	match	name	chebi
Serine	mesh:C047902	NA	NA	NA
Palmitate	mesh:D010168	NA	NA	NA
3-ketodihydrosphingosine	mesh:C002882	NA	NA	NA
Glycosphingolipids	mesh:D006028	Glycosphingolipids	glycosphingolipid	chebi:24402
dihydroSphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Sphingomyelin	mesh:D013109	NA	NA	NA
dihydroceramide	mesh:C109343	NA	NA	NA
Ceramide-1-phosphate	mesh:C065576	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
