word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
UDPG	mesh:D014532	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
Gly-3-P	mesh:C070361	NA	NA	NA
DHAP	mesh:C017202	NA	NA	NA
082032 PEP	mesh:C073248	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
TCA	mesh:C000589078	NA	NA	NA
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
ketoglutarate <--- Citrate	mesh:C102006	NA	NA	NA
Glutamate	NA	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
