organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	TP53BP1	TP53BP1	TP53BP1	7158	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	RNF168	RNF168	RNF168	165918	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	RNF	RNF	TRIM31	11074	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	RNF8	RNF8	RNF8	9025	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	RIF1	RIF1	RIF1	55183	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	RIF1	RIF1	INSL6	11172	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	RIF1	RIF1	LRIF1	55791	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	CtIP	CTIP	RBBP8	5932	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	BRCA1	BRCA1	BRCA1	672	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	KU80	KU80	XRCC5	7520	ncbigene_synonym	5	5	8
7227	Drosophila melanogaster	Invertebrates	vs.	VS	vs	44539	ncbigene_symbol	5	NA	5
7227	Drosophila melanogaster	Invertebrates	DSB	DSB	dsb	38252	ncbigene_symbol	5	NA	5
7227	Drosophila melanogaster	Invertebrates	RIF1	RIF1	Rif1	246445	ncbigene_symbol	5	NA	5
7227	Drosophila melanogaster	Invertebrates	CtIP	CTIP	CtIP	40262	ncbigene_symbol	5	NA	5
7227	Drosophila melanogaster	Invertebrates	KU80	KU80	Ku80	34930	ncbigene_symbol	5	NA	5
