word	mesh	match	name	chebi
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
R-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
THF	mesh:C006461	NA	NA	NA
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Ru	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
Al(OTf)3	mesh:C012077	triflic acid	trifluoromethanesulfonic acid	chebi:48511
E  Me 	mesh:C526611	NA	NA	NA
Al	mesh:D000535	NA	NA	NA
Ru	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
Me, Et	mesh:C526612	NA	NA	NA
Octyl	mesh:C059676	octyl acetate	octyl acetate	chebi:87495
Nonyl	mesh:C025256	Nonylphenol	nonylphenol	chebi:79516
Decyl	mesh:C017181	NA	NA	NA
Si-Ph	mesh:C525159	NA	NA	NA
Si-Me (G), P (H)  Me  Dimetoxymethane	mesh:C402373	NA	NA	NA
DMM	mesh:C074048	NA	NA	NA
Me  Me-OH	mesh:C414952	NA	NA	NA
H2	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Me-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Me, Et	mesh:C526612	NA	NA	NA
Me  Me 	mesh:C526611	NA	NA	NA
 Me Me 	mesh:C526611	NA	NA	NA
Ph	mesh:C084701	NA	NA	NA
Xylyl	mesh:C077685	NA	NA	NA
Tolyl	mesh:C013308	NA	NA	NA
Co(BF 4)2-6H2O	mesh:C088437	NA	NA	NA
Me  Me  Me Wang	mesh:C526611	NA	NA	NA
Ru	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
Al	mesh:D000535	NA	NA	NA
Methoxy methanol	mesh:D000432	Methanol	methanol	chebi:17790
Ru	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
[Al(OTf) 3]  Me  Methylformate	mesh:C012077	triflic acid	trifluoromethanesulfonic acid	chebi:48511
Ru	mesh:D012428	Ruthenium	ruthenium atom	chebi:30682
H-Beta	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
