word	mesh	match	name	chebi
Acetoacetic acid	mesh:C016635	acetoacetic acid	acetoacetic acid	chebi:15344
Succinylacetone	mesh:C020804	NA	NA	NA
Succinylacetoacetate	mesh:C030734	NA	NA	NA
4-OH-Phenylpyruvate	mesh:C031606	keto-phenylpyruvic acid	phenylpyruvic acid	chebi:30851
Fumaric acid	mesh:C032005	NA	NA	NA
4HPP	mesh:C085216	NA	NA	NA
Fumarylacetoacetate	mesh:C105171	4-fumarylacetoacetate(2-)	fumarylacetoacetate	chebi:18034
Homogentisic acid	mesh:D006713	NA	NA	NA
4-OH-Phenylacetate	mesh:D010648	NA	NA	NA
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Tyramine	mesh:D014439	Tyramine	tyramine	chebi:15760
Tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
