word	mesh	match	name	chebi
3-Ketosphinganine	mesh:C002882	NA	NA	NA
Dihydrosphingosine	mesh:C005682	NA	NA	NA
Phytosphingosine	mesh:C012491	phytosphingosine	phytosphingosine	chebi:46961
Stearoyl CoA	mesh:C017725	NA	NA	NA
Trans-2-stearoyl CoA	mesh:C017725	NA	NA	NA
3-Ketostearoyl CoA	mesh:C037793	NA	NA	NA
Inositolphosphorylceramide-C	mesh:C477937	NA	NA	NA
Inositolphosphorylceramide-D	mesh:C477937	NA	NA	NA
ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Fatty Acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
GDP-Mannose	mesh:D006155	Guanosine Diphosphate Mannose	GDP-alpha-D-mannose	chebi:15820
P-Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Malonyl CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
Mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
Serine	mesh:D012694	Serine	L-serine	chebi:17115
serine	mesh:D012694	Serine	L-serine	chebi:17115
