word	mesh	match	name	chebi
Methylene-THF	mesh:C006461	NA	NA	NA
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Vitamin B9	mesh:D005492	Folic Acid	folic acid	chebi:27470
Methyl-THF	mesh:C006461	NA	NA	NA
Vitamin B6	mesh:D025101	Vitamin B 6	vitamin B6	chebi:27306
THF	mesh:C006461	NA	NA	NA
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Vitamin B12	mesh:D014805	Vitamin B 12	cyanocob(III)alamin	chebi:17439
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Methionine	mesh:D008715	NA	NA	NA
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
Glutamate	NA	NA	NA	NA
S-Adenosyl-L-methionine	mesh:C468227	NA	NA	NA
S-Adenosyl-L-homocysteine	mesh:C052343	NA	NA	NA
Methylated	mesh:C079396	NA	NA	NA
