word	source	identifier
Tyrosine		
Phenylalanine	MESH	C119108
TYR-TOH	MESH	C509411
PPO	MESH	C035017
trans-cinnamic acid	MESH	C426667
Dopamine	MESH	D004298
 L-DOPA	MESH	D007980
seco-DOPA	MESH	D007980
TYR	MESH	C024558
o-DOPA-quinone	MESH	D011809
Tryptophan		
pcoumaric acid	MESH	D000596
Amines	MESH	D000588
amino acids	MESH	D000596
cyclo-DOPA	MESH	D007980
Betalamic acid	MESH	C000252
CDOPA		
Caffeic acid	MESH	D002109
pcoumaroyl-CoA	MESH	C065987
CDOPA 5-0-glucoside	MESH	D005960
Ferulic acid	MESH	C004999
Betanidin	MESH	D050859
Sinapinic acid	MESH	C073734
glucuronylglucoside		
Coniferyl alcohol	MESH	C010559
Betanin	MESH	C020228
Isoquinoline	MESH	C039109
Amaranthin	MESH	C494261
Flavonoid	MESH	D005419
