word	source	identifier
2NADH	MESH	D009243
glucose	MESH	D005947
pyruvate	MESH	D011773
NADH	MESH	D009243
NAD	MESH	D009243
H	MESH	D006859
acetaldehyde	MESH	D000079
ATP	MESH	D000255
acetyl-CoA	MESH	D000105
ethanol	MESH	D000431
acetate	MESH	D000085
aldehyde-alcohol	MESH	D000431
CAPO163	MESH	C085464
CAPO164	MESH	C499992
acetoacetate	MESH	D000090
acetoactyl-CoA	MESH	C065987
butyryl-CoA	MESH	C024343
acetone	MESH	D000096
butyryl	MESH	C024343
butyrate	MESH	D002087
butyraldehyde	MESH	C018475
butapol		
CAPO162	MESH	C000956
CAPO035	MESH	C043209
Butanol	MESH	D000440
