word	mesh	match	name	chebi
LAPEO	NA	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
AMPH	mesh:C046728	NA	NA	NA
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
CAPZ	NA	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Ala	mesh:C026593	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Lysosone	NA	NA	NA	NA
adenine nucleotide	mesh:D000227	Adenine Nucleotides	adenosine phosphate	chebi:22256
Glycerophospholipid	mesh:D020404	Glycerophospholipids	glycerophospholipid	chebi:37739
hydrogen peroxide	mesh:D006861	Hydrogen Peroxide	hydroperoxide	chebi:35923
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
epoxide	mesh:D004852	NA	NA	NA
bile acid	mesh:D001647	NA	NA	NA
glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
unsaturated fatty acid B	mesh:D005231	Fatty Acids, Unsaturated	unsaturated fatty acid	chebi:27208
amino acid	mesh:D000596	NA	NA	NA
retinol	mesh:D014801	Vitamin A	all-trans-retinol	chebi:17336
Retinol	mesh:D014801	Vitamin A	all-trans-retinol	chebi:17336
Kanehisa	NA	NA	NA	NA
Phosphatitinoskol	NA	NA	NA	NA
Ser	mesh:C530429	NA	NA	NA
PFCB	NA	NA	NA	NA
